```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000760,2025-01-07T06:45:33+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_2_SERVICE,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Low,Low,
EVT000761,2025-01-07T06:52:18+01:00,EMPLOYEE,EMP078,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000762,2025-01-07T06:55:45+01:00,EMPLOYEE,EMP112,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000763,2025-01-07T06:58:22+01:00,EMPLOYEE,EMP112,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000764,2025-01-07T07:01:11+01:00,EMPLOYEE,EMP112,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000765,2025-01-07T07:05:33+01:00,EMPLOYEE,EMP034,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000766,2025-01-07T07:08:18+01:00,EMPLOYEE,EMP067,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000767,2025-01-07T07:11:45+01:00,EMPLOYEE,EMP145,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000768,2025-01-07T07:14:22+01:00,EMPLOYEE,EMP145,ENTRANCE_MAIN,IN,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000769,2025-01-07T07:17:11+01:00,EMPLOYEE,EMP091,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000770,2025-01-07T07:20:33+01:00,EMPLOYEE,EMP091,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000771,2025-01-07T07:23:18+01:00,EMPLOYEE,EMP003,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000772,2025-01-07T07:26:45+01:00,EMPLOYEE,EMP128,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000773,2025-01-07T07:29:22+01:00,EMPLOYEE,EMP056,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000774,2025-01-07T07:32:11+01:00,EMPLOYEE,EMP056,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000775,2025-01-07T07:35:33+01:00,EMPLOYEE,EMP056,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000776,2025-01-07T07:38:18+01:00,EMPLOYEE,EMP017,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000777,2025-01-07T07:40:45+01:00,EMPLOYEE,EMP082,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000778,2025-01-07T07:42:22+01:00,EMPLOYEE,EMP119,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000779,2025-01-07T07:44:11+01:00,EMPLOYEE,EMP044,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000780,2025-01-07T07:46:33+01:00,EMPLOYEE,EMP071,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000781,2025-01-07T07:48:18+01:00,EMPLOYEE,EMP071,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000782,2025-01-07T07:50:45+01:00,EMPLOYEE,EMP098,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000783,2025-01-07T07:52:22+01:00,EMPLOYEE,EMP135,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000784,2025-01-07T07:54:11+01:00,EMPLOYEE,EMP012,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000785,2025-01-07T07:56:33+01:00,EMPLOYEE,EMP059,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000786,2025-01-07T07:58:18+01:00,EMPLOYEE,EMP106,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000787,2025-01-07T08:00:45+01:00,EMPLOYEE,EMP106,ENTRANCE_MAIN,IN,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000788,2025-01-07T08:02:22+01:00,EMPLOYEE,EMP027,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000789,2025-01-07T08:04:11+01:00,EMPLOYEE,EMP074,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000790,2025-01-07T08:06:33+01:00,EMPLOYEE,EMP121,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000791,2025-01-07T08:08:18+01:00,EMPLOYEE,EMP048,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000792,2025-01-07T08:10:45+01:00,EMPLOYEE,EMP095,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000793,2025-01-07T08:12:22+01:00,EMPLOYEE,EMP142,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000794,2025-01-07T08:14:11+01:00,EMPLOYEE,EMP142,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000795,2025-01-07T08:16:33+01:00,EMPLOYEE,EMP009,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000796,2025-01-07T08:18:18+01:00,EMPLOYEE,EMP066,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000797,2025-01-07T08:20:45+01:00,EMPLOYEE,EMP113,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000798,2025-01-07T08:22:22+01:00,EMPLOYEE,EMP040,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000799,2025-01-07T08:24:11+01:00,EMPLOYEE,EMP087,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000800,2025-01-07T08:26:33+01:00,EMPLOYEE,EMP134,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000801,2025-01-07T08:28:18+01:00,EMPLOYEE,EMP134,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000802,2025-01-07T08:30:45+01:00,VISITOR,VIS021,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS021-20250107
EVT000803,2025-01-07T08:32:22+01:00,EMPLOYEE,EMP021,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000804,2025-01-07T08:34:11+01:00,EMPLOYEE,EMP058,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000805,2025-01-07T08:36:33+01:00,EMPLOYEE,EMP105,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000806,2025-01-07T08:38:18+01:00,EMPLOYEE,EMP032,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000807,2025-01-07T08:40:45+01:00,EMPLOYEE,EMP079,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000808,2025-01-07T08:42:22+01:00,EMPLOYEE,EMP126,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000809,2025-01-07T08:44:11+01:00,EMPLOYEE,EMP126,ENTRANCE_MAIN,IN,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000810,2025-01-07T08:46:33+01:00,EMPLOYEE,EMP013,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000811,2025-01-07T08:48:18+01:00,EMPLOYEE,EMP050,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000812,2025-01-07T08:50:45+01:00,VISITOR,VIS022,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS022-20250107
EVT000813,2025-01-07T08:52:22+01:00,EMPLOYEE,EMP097,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000814,2025-01-07T08:54:11+01:00,EMPLOYEE,EMP144,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000815,2025-01-07T08:56:33+01:00,EMPLOYEE,EMP031,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000816,2025-01-07T08:58:18+01:00,EMPLOYEE,EMP068,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Medium,
EVT000817,2025-01-07T09:00:45+01:00,EMPLOYEE,EMP068,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000818,2025-01-07T09:02:22+01:00,EMPLOYEE,EMP115,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000819,2025-01-07T09:04:11+01:00,EMPLOYEE,EMP002,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000820,2025-01-07T09:06:33+01:00,EMPLOYEE,EMP049,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000821,2025-01-07T09:08:18+01:00,EMPLOYEE,EMP096,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000822,2025-01-07T09:10:45+01:00,VISITOR,VIS023,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS023-20250107
EVT000823,2025-01-07T09:12:22+01:00,EMPLOYEE,EMP143,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000824,2025-01-07T09:14:11+01:00,EMPLOYEE,EMP143,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000825,2025-01-07T09:16:33+01:00,EMPLOYEE,EMP020,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000826,2025-01-07T09:18:18+01:00,EMPLOYEE,EMP057,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000827,2025-01-07T09:20:45+01:00,EMPLOYEE,EMP104,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000828,2025-01-07T09:22:22+01:00,EMPLOYEE,EMP151,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000829,2025-01-07T09:24:11+01:00,EMPLOYEE,EMP038,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000830,2025-01-07T09:26:33+01:00,EMPLOYEE,EMP085,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Medium,
EVT000831,2025-01-07T09:28:18+01:00,EMPLOYEE,EMP085,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000832,2025-01-07T09:30:45+01:00,VISITOR,VIS024,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS024-20250107
EVT000833,2025-01-07T09:32:22+01:00,EMPLOYEE,EMP132,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000834,2025-01-07T09:34:11+01:00,EMPLOYEE,EMP019,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000835,2025-01-07T09:36:33+01:00,EMPLOYEE,EMP153,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000836,2025-01-07T09:38:18+01:00,EMPLOYEE,EMP007,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000837,2025-01-07T09:40:45+01:00,EMPLOYEE,EMP054,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000838,2025-01-07T09:42:22+01:00,EMPLOYEE,EMP101,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000839,2025-01-07T09:44:11+01:00,EMPLOYEE,EMP101,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000840,2025-01-07T09:46:33+01:00,EMPLOYEE,EMP148,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000841,2025-01-07T09:48:18+01:00,EMPLOYEE,EMP035,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000842,2025-01-07T09:50:45+01:00,VISITOR,VIS025,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS025-20250107
EVT000843,2025-01-07T09:52:22+01:00,EMPLOYEE,EMP129,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000844,2025-01-07T09:54:11+01:00,EMPLOYEE,EMP016,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000845,2025-01-07T09:56:33+01:00,EMPLOYEE,EMP063,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Medium,
EVT000846,2025-01-07T09:58:18+01:00,EMPLOYEE,EMP063,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000847,2025-01-07T10:00:45+01:00,EMPLOYEE,EMP110,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000848,2025-01-07T10:02:22+01:00,EMPLOYEE,EMP157,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000849,2025-01-07T10:04:11+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000850,2025-01-07T10:06:33+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000851,2025-01-07T10:08:18+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000852,2025-01-07T10:10:45+01:00,VISITOR,VIS026,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS026-20250107
EVT000853,2025-01-07T10:12:22+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000854,2025-01-07T10:14:11+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000855,2025-01-07T10:16:33+01:00,EMPLOYEE,EMP058,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000856,2025-01-07T10:18:18+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000857,2025-01-07T10:20:45+01:00,EMPLOYEE,EMP032,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000858,2025-01-07T10:22:22+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000859,2025-01-07T10:24:11+01:00,EMPLOYEE,EMP126,EXECUTIVE_FLOOR_7,IN,FINGERPRINT,DENIED,Insufficient Clearance,BIOMETRIC_READER_07,Restricted,High,
EVT000860,2025-01-07T10:26:33+01:00,VISITOR,VIS021,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS021-20250107
EVT000861,2025-01-07T10:28:18+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000862,2025-01-07T10:30:45+01:00,VISITOR,VIS027,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS027-20250107
EVT000863,2025-01-07T10:32:22+01:00,EMPLOYEE,EMP050,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000864,2025-01-07T10:34:11+01:00,EMPLOYEE,EMP097,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000865,2025-01-07T10:36:33+01:00,EMPLOYEE,EMP144,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000866,2025-01-07T10:38:18+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000867,2025-01-07T10:40:45+01:00,EMPLOYEE,EMP068,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000868,2025-01-07T10:42:22+01:00,EMPLOYEE,EMP115,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000869,2025-01-07T10:44:11+01:00,VISITOR,VIS022,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_03,Medium,Low,VIS022-20250107
EVT000870,2025-01-07T10:46:33+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000871,2025-01-07T10:48:18+01:00,EMPLOYEE,EMP049,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000872,2025-01-07T10:50:45+01:00,VISITOR,VIS028,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS028-20250107
EVT000873,2025-01-07T10:52:22+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000874,2025-01-07T10:54:11+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000875,2025-01-07T10:56:33+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000876,2025-01-07T10:58:18+01:00,EMPLOYEE,EMP057,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000877,2025-01-07T11:00:45+01:00,EMPLOYEE,EMP104,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000878,2025-01-07T11:02:22+01:00,VISITOR,VIS023,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS023-20250107
EVT000879,2025-01-07T11:04:11+01:00,EMPLOYEE,EMP151,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000880,2025-01-07T11:06:33+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000881,2025-01-07T11:08:18+01:00,EMPLOYEE,EMP085,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000882,2025-01-07T11:10:45+01:00,VISITOR,VIS029,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS029-20250107
EVT000883,2025-01-07T11:12:22+01:00,EMPLOYEE,EMP132,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000884,2025-01-07T11:14:11+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000885,2025-01-07T11:16:33+01:00,EMPLOYEE,EMP153,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000886,2025-01-07T11:18:18+01:00,EMPLOYEE,EMP007,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000887,2025-01-07T11:20:45+01:00,EMPLOYEE,EMP054,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000888,2025-01-07T11:22:22+01:00,EMPLOYEE,EMP101,FINANCE_FLOOR_6_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000889,2025-01-07T11:24:11+01:00,VISITOR,VIS024,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,DENIED,Insufficient Clearance,BIOMETRIC_READER_06,High,Low,VIS024-20250107
EVT000890,2025-01-07T11:26:33+01:00,EMPLOYEE,EMP148,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000891,2025-01-07T11:28:18+01:00,EMPLOYEE,EMP035,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000892,2025-01-07T11:30:45+01:00,VISITOR,VIS030,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS030-20250107
EVT000893,2025-01-07T11:32:22+01:00,EMPLOYEE,EMP129,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000894,2025-01-07T11:34:11+01:00,EMPLOYEE,EMP016,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000895,2025-01-07T11:36:33+01:00,EMPLOYEE,EMP063,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000896,2025-01-07T11:38:18+01:00,EMPLOYEE,EMP110,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000897,2025-01-07T11:40:45+01:00,EMPLOYEE,EMP157,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000898,2025-01-07T11:42:22+01:00,EMPLOYEE,EMP044,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000899,2025-01-07T11:44:11+01:00,EMPLOYEE,EMP091,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000900,2025-01-07T11:46:33+01:00,EMPLOYEE,EMP066,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000901,2025-01-07T11:48:18+01:00,EMPLOYEE,EMP113,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000902,2025-01-07T11:50:45+01:00,VISITOR,VIS031,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS031-20250107
EVT000903,2025-01-07T11:52:22+01:00,EMPLOYEE,EMP040,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000904,2025-01-07T11:54:11+01:00,EMPLOYEE,EMP087,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000905,2025-01-07T11:56:33+01:00,EMPLOYEE,EMP134,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000906,2025-01-07T11:58:18+01:00,EMPLOYEE,EMP058,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000907,2025-01-07T12:00:45+01:00,EMPLOYEE,EMP105,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000908,2025-01-07T12:02:22+01:00,EMPLOYEE,EMP032,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000909,2025-01-07T12:04:11+01:00,EMPLOYEE,EMP079,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000910,2025-01-07T12:06:33+01:00,EMPLOYEE,EMP013,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000911,2025-01-07T12:08:18+01:00,EMPLOYEE,EMP050,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000912,2025-01-07T12:10:45+01:00,VISITOR,VIS032,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS032-20250107
EVT000913,2025-01-07T12:12:22+01:00,EMPLOYEE,EMP097,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000914,2025-01-07T12:14:11+01:00,EMPLOYEE,EMP144,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
